date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests
31/07/2021,San Diego,County,3370418,770,301196,5,3811,14758,5415184,1544,335733,0,295054,0,3798,
01/08/2021,San Diego,County,3370418,677,301873,1,3812,9972,5425156,1019,336752,2948,298002,0,3798,64595
02/08/2021,San Diego,County,3370418,1194,303067,2,3814,24886,5450042,1797,338549,1019,299021,0,3798,17546
03/08/2021,San Diego,County,3370418,1491,304558,3,3817,29955,5479997,2504,341053,1168,300189,5,3803,15255
04/08/2021,San Diego,County,3370418,1448,306006,2,3819,27847,5507844,2613,343666,911,301100,2,3805,17427
05/08/2021,San Diego,County,3370418,1517,307523,1,3820,30360,5538204,2494,346160,1120,302220,1,3806,27645
06/08/2021,San Diego,County,3370418,1279,308802,3,3823,26389,5564593,2318,348478,1471,303691,4,3810,27886
07/08/2021,San Diego,County,3370418,1030,309832,1,3824,16814,5581407,1919,350397,1283,304974,1,3811,32128
08/08/2021,San Diego,County,3370418,751,310583,4,3828,11126,5592533,986,351383,1009,305983,0,3811,24268
09/08/2021,San Diego,County,3370418,1347,311930,2,3830,26713,5619246,1926,353309,872,306855,0,3811,19125
10/08/2021,San Diego,County,3370418,1668,313598,0,3830,35065,5654311,2995,356304,1433,308288,4,3815,20692
11/08/2021,San Diego,County,3370418,1655,315253,4,3834,32212,5686523,2865,359169,1118,309406,3,3818,14997
12/08/2021,San Diego,County,3370418,1477,316730,4,3838,32089,5718612,2731,361900,1190,310596,3,3821,32550
13/08/2021,San Diego,County,3370418,1374,318104,4,3842,27248,5745860,2462,364362,1697,312293,0,3821,30652
14/08/2021,San Diego,County,3370418,1044,319148,2,3844,18330,5764190,1947,366309,1296,313589,3,3824,27233
15/08/2021,San Diego,County,3370418,674,319822,4,3848,10336,5774526,982,367291,658,314247,0,3824,29231
16/08/2021,San Diego,County,3370418,1483,321305,3,3851,31255,5805781,2094,369385,1101,315348,0,3824,22291
17/08/2021,San Diego,County,3370418,1606,322911,5,3856,36549,5842330,3031,372416,1710,317058,0,3824,23125
18/08/2021,San Diego,County,3370418,1614,324525,3,3859,33809,5876139,2866,375282,1094,318152,10,3834,20747
19/08/2021,San Diego,County,3370418,1343,325868,8,3867,33831,5909970,2658,377940,1430,319582,5,3839,29792
20/08/2021,San Diego,County,3370418,1263,327131,1,3868,28803,5938773,2415,380355,1520,321102,7,3846,37143
21/08/2021,San Diego,County,3370418,905,328036,5,3873,18979,5957752,1692,382047,1518,322620,2,3848,32806
22/08/2021,San Diego,County,3370418,666,328702,4,3877,10404,5968156,887,382934,971,323591,0,3848,25212
23/08/2021,San Diego,County,3370418,1330,330032,7,3884,30697,5998853,1821,384755,945,324536,0,3848,20350
24/08/2021,San Diego,County,3370418,1458,331490,9,3893,39107,6037960,2694,387449,1287,325823,3,3851,23689
25/08/2021,San Diego,County,3370418,1466,332956,9,3902,37109,6075069,2539,389988,1343,327166,8,3859,24599
26/08/2021,San Diego,County,3370418,1277,334233,4,3906,35060,6110129,2279,392267,1110,328276,10,3869,33804
27/08/2021,San Diego,County,3370418,1033,335266,3,3909,28537,6138666,1994,394261,1886,330162,8,3877,38143
28/08/2021,San Diego,County,3370418,786,336052,10,3919,19325,6157991,1411,395672,1168,331330,3,3880,32712
29/08/2021,San Diego,County,3370418,583,336635,1,3920,11232,6169223,823,396495,684,332014,0,3880,24400
30/08/2021,San Diego,County,3370418,1110,337745,6,3926,33439,6202662,1691,398186,997,333011,5,3885,24031
31/08/2021,San Diego,County,3370418,1281,339026,5,3931,43456,6246118,2371,400557,1366,334377,3,3888,26843
01/09/2021,San Diego,County,3370418,1271,340297,3,3934,37956,6284074,2133,402690,925,335302,20,3908,26075
02/09/2021,San Diego,County,3370418,1040,341337,8,3942,37179,6321253,1935,404625,1080,336382,1,3909,35885
03/09/2021,San Diego,County,3370418,954,342291,9,3951,30743,6351996,1704,406329,1245,337627,2,3911,37027
04/09/2021,San Diego,County,3370418,625,342916,5,3956,18385,6370381,1115,407444,1121,338748,3,3914,36090
05/09/2021,San Diego,County,3370418,433,343349,8,3964,11586,6381967,615,408059,679,339427,0,3914,26676
06/09/2021,San Diego,County,3370418,556,343905,4,3968,14215,6396182,856,408915,795,340222,8,3922,16775
07/09/2021,San Diego,County,3370418,1010,344915,10,3978,47608,6443790,1988,410903,487,340709,0,3922,18025
08/09/2021,San Diego,County,3370418,1002,345917,4,3982,39705,6483495,1744,412647,728,341437,4,3926,21748
09/09/2021,San Diego,County,3370418,927,346844,3,3985,36250,6519745,1542,414189,712,342149,3,3929,36460
10/09/2021,San Diego,County,3370418,725,347569,9,3994,29449,6549194,1272,415461,1024,343173,12,3941,43752
11/09/2021,San Diego,County,3370418,552,348121,3,3997,17790,6566984,975,416436,1182,344355,1,3942,41519
12/09/2021,San Diego,County,3370418,485,348606,6,4003,14151,6581135,772,417208,703,345058,0,3942,26052
13/09/2021,San Diego,County,3370418,832,349438,9,4012,34832,6615967,1264,418472,589,345647,19,3961,21234
14/09/2021,San Diego,County,3370418,790,350228,6,4018,39383,6655350,1399,419871,557,346204,5,3966,26202
15/09/2021,San Diego,County,3370418,666,350894,6,4024,36078,6691428,1266,421137,729,346933,17,3983,24408
16/09/2021,San Diego,County,3370418,625,351519,6,4030,35282,6726710,1232,422369,539,347472,11,3994,29082
17/09/2021,San Diego,County,3370418,623,352142,7,4037,27261,6753971,1087,423456,626,348098,8,4002,25086
18/09/2021,San Diego,County,3370418,408,352550,5,4042,15868,6769839,712,424168,750,348848,4,4006,40766
19/09/2021,San Diego,County,3370418,394,352944,5,4047,13729,6783568,625,424793,377,349225,0,4006,18937
20/09/2021,San Diego,County,3370418,687,353631,8,4055,35223,6818791,1044,425837,354,349579,3,4009,18019
21/09/2021,San Diego,County,3370418,640,354271,5,4060,40757,6859548,1151,426988,686,350265,12,4021,19894
22/09/2021,San Diego,County,3370418,563,354834,1,4061,33931,6893479,1052,428040,867,351132,6,4027,31828
23/09/2021,San Diego,County,3370418,435,355269,4,4065,34152,6927631,909,428949,885,352017,12,4039,40311
24/09/2021,San Diego,County,3370418,417,355686,2,4067,25421,6953052,817,429766,0,352017,0,4039,
25/09/2021,San Diego,County,3370418,299,355985,2,4069,14353,6967405,576,430342,0,352017,0,4039,
26/09/2021,San Diego,County,3370418,257,356242,4,4073,12423,6979828,522,430864,2397,354414,12,4051,104942
27/09/2021,San Diego,County,3370418,503,356745,5,4078,31961,7011789,990,431854,341,354755,3,4054,18056
28/09/2021,San Diego,County,3370418,507,357252,2,4080,33779,7045568,983,432837,618,355373,0,4054,26480
29/09/2021,San Diego,County,3370418,434,357686,1,4081,27021,7072589,717,433554,526,355899,12,4066,29994
30/09/2021,San Diego,County,3370418,325,358011,0,4081,19508,7092097,487,434041,555,356454,12,4078,27793
01/10/2021,San Diego,County,3370418,130,358141,0,4081,10376,7102473,230,434271,0,356454,0,4078,
02/10/2021,San Diego,County,3370418,12,358153,0,4081,1193,7103666,27,434298,0,356454,0,4078,
03/10/2021,San Diego,County,3370418,0,358153,0,4081,,7103666,,434298,1699,358153,3,4081,81493
,San Diego,County,3370418,0,358153,0,4081,1064,7104730,27,434325,0,358153,0,4081,
01/02/2020,San Francisco,County,892280,1,1,0,0,0,0,0,0,0,0,0,0,
02/02/2020,San Francisco,County,892280,0,1,0,0,1,1,0,0,0,0,0,0,
03/02/2020,San Francisco,County,892280,0,1,0,0,1,2,0,0,0,0,0,0,
04/02/2020,San Francisco,County,892280,0,1,0,0,0,2,0,0,0,0,0,0,
05/02/2020,San Francisco,County,892280,0,1,0,0,1,3,0,0,0,0,0,0,
06/02/2020,San Francisco,County,892280,0,1,0,0,1,4,0,0,0,0,0,0,
07/02/2020,San Francisco,County,892280,0,1,0,0,0,4,0,0,0,0,0,0,
08/02/2020,San Francisco,County,892280,0,1,0,0,0,4,0,0,0,0,0,0,
09/02/2020,San Francisco,County,892280,0,1,0,0,0,4,0,0,0,0,0,0,
10/02/2020,San Francisco,County,892280,1,2,0,0,0,4,0,0,0,0,0,0,
11/02/2020,San Francisco,County,892280,0,2,0,0,0,4,0,0,0,0,0,0,
12/02/2020,San Francisco,County,892280,0,2,0,0,1,5,0,0,0,0,0,0,
13/02/2020,San Francisco,County,892280,0,2,0,0,1,6,0,0,0,0,0,0,
14/02/2020,San Francisco,County,892280,0,2,0,0,0,6,0,0,0,0,0,0,
15/02/2020,San Francisco,County,892280,0,2,0,0,0,6,0,0,0,0,0,0,
16/02/2020,San Francisco,County,892280,0,2,0,0,0,6,0,0,0,0,0,0,
17/02/2020,San Francisco,County,892280,0,2,0,0,0,6,0,0,0,0,0,0,
18/02/2020,San Francisco,County,892280,0,2,0,0,0,6,0,0,0,0,0,0,
19/02/2020,San Francisco,County,892280,0,2,0,0,2,8,0,0,0,0,0,0,
20/02/2020,San Francisco,County,892280,1,3,0,0,0,8,0,0,0,0,0,0,
21/02/2020,San Francisco,County,892280,0,3,0,0,0,8,0,0,0,0,0,0,
22/02/2020,San Francisco,County,892280,0,3,0,0,1,9,0,0,0,0,0,0,
23/02/2020,San Francisco,County,892280,2,5,0,0,1,10,0,0,0,0,0,0,
24/02/2020,San Francisco,County,892280,1,6,0,0,1,11,0,0,0,0,0,0,
25/02/2020,San Francisco,County,892280,1,7,0,0,0,11,0,0,0,0,0,0,
26/02/2020,San Francisco,County,892280,2,9,0,0,0,11,0,0,0,0,0,0,
27/02/2020,San Francisco,County,892280,0,9,0,0,0,11,0,0,0,0,0,0,
28/02/2020,San Francisco,County,892280,1,10,0,0,3,14,0,0,0,0,0,0,
29/02/2020,San Francisco,County,892280,2,12,0,0,0,14,0,0,0,0,0,0,
01/03/2020,San Francisco,County,892280,1,13,0,0,3,17,0,0,0,0,0,0,
02/03/2020,San Francisco,County,892280,4,17,0,0,4,21,0,0,0,0,0,0,
03/03/2020,San Francisco,County,892280,6,23,0,0,17,38,10,10,0,0,0,0,
04/03/2020,San Francisco,County,892280,2,25,0,0,3,41,0,10,0,0,0,0,
05/03/2020,San Francisco,County,892280,5,30,0,0,28,69,13,23,2,2,0,0,
06/03/2020,San Francisco,County,892280,10,40,0,0,23,92,3,26,0,2,0,0,
07/03/2020,San Francisco,County,892280,6,46,0,0,30,122,17,43,7,9,0,0,
08/03/2020,San Francisco,County,892280,6,52,0,0,8,130,4,47,0,9,0,0,
09/03/2020,San Francisco,County,892280,19,71,0,0,58,188,3,50,5,14,0,0,
10/03/2020,San Francisco,County,892280,20,91,0,0,85,273,11,61,2,16,0,0,
11/03/2020,San Francisco,County,892280,31,122,0,0,109,382,27,88,1,17,0,0,
12/03/2020,San Francisco,County,892280,25,147,0,0,127,509,9,97,3,20,0,0,
13/03/2020,San Francisco,County,892280,23,170,0,0,163,672,10,107,8,28,0,0,
14/03/2020,San Francisco,County,892280,14,184,0,0,70,742,16,123,1,29,0,0,
15/03/2020,San Francisco,County,892280,21,205,0,0,123,865,16,139,2,31,0,0,
16/03/2020,San Francisco,County,892280,56,261,0,0,233,1098,52,191,9,40,0,0,
17/03/2020,San Francisco,County,892280,36,297,1,1,200,1298,31,222,6,46,0,0,
18/03/2020,San Francisco,County,892280,26,323,0,1,151,1449,26,248,19,65,0,0,
19/03/2020,San Francisco,County,892280,19,342,0,1,47,1496,17,265,15,80,0,0,
20/03/2020,San Francisco,County,892280,36,378,0,1,67,1563,35,300,7,87,0,0,
21/03/2020,San Francisco,County,892280,32,410,0,1,43,1606,11,311,19,106,0,0,
22/03/2020,San Francisco,County,892280,36,446,0,1,79,1685,35,346,28,134,0,0,
23/03/2020,San Francisco,County,892280,37,483,0,1,138,1823,37,383,18,152,0,0,
24/03/2020,San Francisco,County,892280,29,512,1,2,169,1992,57,440,29,181,1,1,
25/03/2020,San Francisco,County,892280,32,544,0,2,228,2220,53,493,31,212,0,1,
26/03/2020,San Francisco,County,892280,41,585,3,5,206,2426,28,521,49,261,0,1,
27/03/2020,San Francisco,County,892280,27,612,2,7,242,2668,27,548,24,285,1,2,
28/03/2020,San Francisco,County,892280,25,637,0,7,139,2807,25,573,315,600,4,6,
29/03/2020,San Francisco,County,892280,24,661,0,7,68,2875,14,587,-267,333,-1,5,
30/03/2020,San Francisco,County,892280,44,705,1,8,233,3108,38,625,35,368,0,5,
31/03/2020,San Francisco,County,892280,40,745,1,9,238,3346,58,683,36,404,0,5,
01/04/2020,San Francisco,County,892280,35,780,3,12,255,3601,47,730,28,432,1,6,
02/04/2020,San Francisco,County,892280,28,808,0,12,261,3862,28,758,41,473,0,6,
03/04/2020,San Francisco,County,892280,27,835,0,12,233,4095,23,781,33,506,0,6,
04/04/2020,San Francisco,County,892280,25,860,0,12,111,4206,12,793,31,537,0,6,
05/04/2020,San Francisco,County,892280,38,898,1,13,151,4357,43,836,22,559,0,6,
06/04/2020,San Francisco,County,892280,47,945,1,14,267,4624,52,888,27,586,0,6,
07/04/2020,San Francisco,County,892280,40,985,1,15,355,4979,52,940,50,636,0,6,
08/04/2020,San Francisco,County,892280,60,1045,1,16,368,5347,64,1004,51,687,1,7,
09/04/2020,San Francisco,County,892280,68,1113,0,16,436,5783,69,1073,61,748,1,8,
10/04/2020,San Francisco,County,892280,20,1133,2,18,375,6158,21,1094,49,797,2,10,
11/04/2020,San Francisco,County,892280,31,1164,1,19,219,6377,25,1119,63,860,1,11,
12/04/2020,San Francisco,County,892280,22,1186,0,19,120,6497,18,1137,26,886,0,11,
13/04/2020,San Francisco,County,892280,27,1213,1,20,337,6834,29,1166,62,948,1,12,
14/04/2020,San Francisco,County,892280,38,1251,3,23,448,7282,42,1208,20,968,2,14,
15/04/2020,San Francisco,County,892280,54,1305,1,24,405,7687,29,1237,38,1006,2,16,
16/04/2020,San Francisco,County,892280,36,1341,1,25,505,8192,30,1267,33,1039,0,16,
17/04/2020,San Francisco,County,892280,44,1385,0,25,499,8691,39,1306,51,1090,3,19,
18/04/2020,San Francisco,County,892280,26,1411,1,26,236,8927,17,1323,54,1144,0,19,
19/04/2020,San Francisco,County,892280,39,1450,1,27,239,9166,40,1363,9,1153,0,19,
20/04/2020,San Francisco,County,892280,33,1483,0,27,517,9683,38,1401,70,1223,0,19,
21/04/2020,San Francisco,County,892280,32,1515,0,27,544,10227,18,1419,9,1232,1,20,
22/04/2020,San Francisco,County,892280,30,1545,1,28,871,11098,26,1445,23,1255,1,21,
23/04/2020,San Francisco,County,892280,37,1582,1,29,1176,12274,49,1494,57,1312,0,21,
24/04/2020,San Francisco,County,892280,25,1607,0,29,1320,13594,47,1541,33,1345,1,22,
25/04/2020,San Francisco,County,892280,58,1665,1,30,614,14208,48,1589,-4,1341,0,22,
26/04/2020,San Francisco,County,892280,25,1690,0,30,414,14622,20,1609,62,1403,1,23,
27/04/2020,San Francisco,County,892280,39,1729,0,30,1209,15831,43,1652,50,1453,0,23,
28/04/2020,San Francisco,County,892280,54,1783,1,31,2449,18280,74,1726,18,1471,0,23,
29/04/2020,San Francisco,County,892280,35,1818,3,34,1008,19288,44,1770,18,1489,0,23,
30/04/2020,San Francisco,County,892280,28,1846,1,35,1025,20313,37,1807,29,1518,3,26,
01/05/2020,San Francisco,County,892280,34,1880,1,36,1208,21521,30,1837,34,1552,3,29,
02/05/2020,San Francisco,County,892280,44,1924,0,36,746,22267,44,1881,80,1632,0,29,
03/05/2020,San Francisco,County,892280,23,1947,0,36,338,22605,18,1899,60,1692,1,30,
04/05/2020,San Francisco,County,892280,28,1975,0,36,1033,23638,47,1946,68,1760,1,31,
05/05/2020,San Francisco,County,892280,38,2013,0,36,1335,24973,42,1988,19,1779,0,31,794
06/05/2020,San Francisco,County,892280,35,2048,0,36,1707,26680,33,2021,25,1804,1,32,1005
07/05/2020,San Francisco,County,892280,25,2073,0,36,1696,28376,26,2047,48,1852,1,33,960
08/05/2020,San Francisco,County,892280,31,2104,3,39,1797,30173,37,2084,38,1890,0,33,1122
09/05/2020,San Francisco,County,892280,18,2122,2,41,928,31101,21,2105,54,1944,1,34,1625
10/05/2020,San Francisco,County,892280,15,2137,0,41,595,31696,19,2124,9,1953,1,35,956
11/05/2020,San Francisco,County,892280,18,2155,0,41,1726,33422,42,2166,21,1974,0,35,1415
12/05/2020,San Francisco,County,892280,47,2202,1,42,1910,35332,75,2241,7,1981,0,35,1044
13/05/2020,San Francisco,County,892280,35,2237,0,42,1650,36982,70,2311,23,2004,0,35,915
14/05/2020,San Francisco,County,892280,28,2265,0,42,1893,38875,55,2366,25,2029,1,36,1180
15/05/2020,San Francisco,County,892280,33,2298,1,43,1736,40611,58,2424,33,2062,0,36,1547
16/05/2020,San Francisco,County,892280,16,2314,0,43,837,41448,18,2442,32,2094,0,36,1461
17/05/2020,San Francisco,County,892280,23,2337,2,45,451,41899,23,2465,38,2132,0,36,1421
18/05/2020,San Francisco,County,892280,27,2364,0,45,2133,44032,84,2549,51,2183,0,36,1104
19/05/2020,San Francisco,County,892280,23,2387,0,45,1818,45850,51,2600,3,2186,1,37,571
20/05/2020,San Francisco,County,892280,34,2421,0,45,2068,47918,60,2660,13,2199,0,37,909
21/05/2020,San Francisco,County,892280,23,2444,0,45,2633,50551,35,2695,49,2248,0,37,1392
22/05/2020,San Francisco,County,892280,24,2468,0,45,2631,53182,60,2755,3,2251,3,40,1660
23/05/2020,San Francisco,County,892280,18,2486,0,45,1367,54549,27,2782,61,2312,0,40,1853
24/05/2020,San Francisco,County,892280,19,2505,0,45,905,55454,11,2793,6,2318,0,40,1405
25/05/2020,San Francisco,County,892280,24,2529,0,45,687,56141,18,2811,40,2358,0,40,1497
26/05/2020,San Francisco,County,892280,37,2566,1,46,2169,58310,77,2888,5,2363,0,40,1139
27/05/2020,San Francisco,County,892280,33,2599,0,46,2324,60634,55,2943,31,2394,0,40,1792
28/05/2020,San Francisco,County,892280,29,2628,0,46,2509,63143,41,2984,23,2417,0,40,1395
29/05/2020,San Francisco,County,892280,34,2662,1,47,2730,65873,57,3041,36,2453,1,41,2647
30/05/2020,San Francisco,County,892280,24,2686,0,47,1659,67532,31,3072,43,2496,0,41,2242
31/05/2020,San Francisco,County,892280,25,2711,1,48,1465,68997,37,3109,5,2501,2,43,2990
01/06/2020,San Francisco,County,892280,36,2747,0,48,2636,71633,49,3158,45,2546,0,43,2406
02/06/2020,San Francisco,County,892280,37,2784,0,48,2897,74530,60,3218,8,2554,0,43,2130
03/06/2020,San Francisco,County,892280,35,2819,0,48,2375,76905,44,3262,54,2608,0,43,2347
04/06/2020,San Francisco,County,892280,31,2850,0,48,2617,79522,59,3321,28,2636,0,43,2073
05/06/2020,San Francisco,County,892280,33,2883,1,49,2724,82246,43,3364,39,2675,0,43,3632
06/06/2020,San Francisco,County,892280,18,2901,0,49,1909,84155,25,3389,-1,2674,0,43,2867
07/06/2020,San Francisco,County,892280,15,2916,0,49,1959,86114,29,3418,0,2674,0,43,6158
08/06/2020,San Francisco,County,892280,44,2960,0,49,3526,89640,44,3462,41,2715,0,43,2664
09/06/2020,San Francisco,County,892280,27,2987,0,49,3728,93368,47,3509,34,2749,1,44,2833
10/06/2020,San Francisco,County,892280,25,3012,0,49,3177,96545,18,3527,25,2774,0,44,2704
11/06/2020,San Francisco,County,892280,25,3037,0,49,3622,100167,37,3564,-8,2766,0,44,2620
12/06/2020,San Francisco,County,892280,29,3066,1,50,3546,103713,49,3613,57,2823,0,44,3589
13/06/2020,San Francisco,County,892280,34,3100,1,51,2030,105743,26,3639,11,2834,0,44,4162
14/06/2020,San Francisco,County,892280,20,3120,0,51,1562,107305,22,3661,0,2834,1,45,2875
15/06/2020,San Francisco,County,892280,40,3160,0,51,3693,110998,45,3706,-1,2833,0,45,2856
16/06/2020,San Francisco,County,892280,44,3204,0,51,3292,114290,65,3771,60,2893,1,46,1702
17/06/2020,San Francisco,County,892280,51,3255,0,51,3919,118209,74,3845,13,2906,0,46,2638
18/06/2020,San Francisco,County,892280,39,3294,1,52,4563,122772,64,3909,45,2951,1,47,2873
19/06/2020,San Francisco,County,892280,49,3343,0,52,3786,126558,72,3981,17,2968,0,47,3050
20/06/2020,San Francisco,County,892280,55,3398,0,52,1776,128334,70,4051,31,2999,0,47,2679
21/06/2020,San Francisco,County,892280,43,3441,0,52,1361,129695,45,4096,1,3000,0,47,4420
22/06/2020,San Francisco,County,892280,106,3547,0,52,3851,133546,148,4244,0,3000,0,47,2871
23/06/2020,San Francisco,County,892280,93,3640,0,52,3758,137304,117,4361,177,3177,1,48,2817
24/06/2020,San Francisco,County,892280,73,3713,0,52,5252,142556,104,4465,39,3216,0,48,2989
25/06/2020,San Francisco,County,892280,63,3776,0,52,4345,146901,106,4571,36,3252,0,48,2211
